service_date,cluster,operator_ref,route_short_name,route_mkt,route_direction,route_alternative,exclusion_treatment,exclusion_name,status,selected_line_ref,csv_path,html_path,planned_rides,actual_rides,matched_rides,missing_actual_start,null_gtfs_ride_id_rate,error_type,error_message
2026-09-06,שרון חולון מרחבי,15,553,10553,2,#,normal,,ok,9924,data/output/reliability/line_reliability_2026-09-06_op_15_line_9924.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_9924.html,7.0,7.0,6.0,0.0,0.14285714285714285,,
2026-09-06,שרון חולון מרחבי,15,561,10561,1,#,normal,,ok,5236,data/output/reliability/line_reliability_2026-09-06_op_15_line_5236.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5236.html,41.0,41.0,39.0,0.0,0.04878048780487805,,
2026-09-06,שרון חולון מרחבי,15,561,10561,2,#,normal,,ok,5242,data/output/reliability/line_reliability_2026-09-06_op_15_line_5242.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5242.html,52.0,52.0,40.0,0.0,0.23076923076923078,,
2026-09-06,שרון חולון מרחבי,15,564,10564,1,#,normal,,ok,5246,data/output/reliability/line_reliability_2026-09-06_op_15_line_5246.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5246.html,6.0,6.0,6.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,564,10564,2,#,normal,,ok,5247,data/output/reliability/line_reliability_2026-09-06_op_15_line_5247.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5247.html,4.0,4.0,4.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,567,10567,1,#,normal,,ok,5250,data/output/reliability/line_reliability_2026-09-06_op_15_line_5250.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5250.html,70.0,68.0,64.0,2.0,0.05714285714285714,,
2026-09-06,שרון חולון מרחבי,15,567,10567,1,1,normal,,ok,18533,data/output/reliability/line_reliability_2026-09-06_op_15_line_18533.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_18533.html,5.0,5.0,5.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,567,10567,1,2,normal,,ok,26097,data/output/reliability/line_reliability_2026-09-06_op_15_line_26097.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_26097.html,1.0,1.0,1.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,567,10567,2,#,normal,,ok,5252,data/output/reliability/line_reliability_2026-09-06_op_15_line_5252.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5252.html,79.0,78.0,73.0,1.0,0.06329113924050633,,
2026-09-06,שרון חולון מרחבי,15,570,10570,1,#,normal,,ok,19689,data/output/reliability/line_reliability_2026-09-06_op_15_line_19689.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_19689.html,1.0,1.0,1.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,570,10570,1,1,normal,,ok,26144,data/output/reliability/line_reliability_2026-09-06_op_15_line_26144.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_26144.html,1.0,1.0,1.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,570,10570,2,#,normal,,ok,5260,data/output/reliability/line_reliability_2026-09-06_op_15_line_5260.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5260.html,2.0,2.0,2.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,572,10572,1,#,normal,,ok,19691,data/output/reliability/line_reliability_2026-09-06_op_15_line_19691.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_19691.html,13.0,13.0,13.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,572,10572,2,#,normal,,ok,19692,data/output/reliability/line_reliability_2026-09-06_op_15_line_19692.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_19692.html,10.0,10.0,9.0,0.0,0.1,,
2026-09-06,שרון חולון מרחבי,15,575,10575,1,#,normal,,ok,5272,data/output/reliability/line_reliability_2026-09-06_op_15_line_5272.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5272.html,34.0,33.0,32.0,1.0,0.029411764705882353,,
2026-09-06,שרון חולון מרחבי,15,575,10575,2,#,normal,,ok,5273,data/output/reliability/line_reliability_2026-09-06_op_15_line_5273.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_5273.html,36.0,36.0,32.0,0.0,0.1111111111111111,,
2026-09-06,שרון חולון מרחבי,15,576,10576,1,#,normal,,ok,25851,data/output/reliability/line_reliability_2026-09-06_op_15_line_25851.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_25851.html,7.0,7.0,3.0,0.0,0.5714285714285714,,
2026-09-06,שרון חולון מרחבי,15,576,10576,2,#,normal,,ok,25852,data/output/reliability/line_reliability_2026-09-06_op_15_line_25852.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_25852.html,3.0,3.0,3.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,6,22006,1,#,normal,,ok,23399,data/output/reliability/line_reliability_2026-09-06_op_15_line_23399.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_23399.html,27.0,27.0,23.0,0.0,0.14814814814814814,,
2026-09-06,שרון חולון מרחבי,15,6,22006,1,1,normal,,error,,,,,,,,,LineSelectionError,No line_ref candidates matched the requested date/operator/route identity
2026-09-06,שרון חולון מרחבי,15,6,22006,2,#,normal,,ok,23400,data/output/reliability/line_reliability_2026-09-06_op_15_line_23400.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_23400.html,24.0,24.0,24.0,0.0,0.0,,
2026-09-06,שרון חולון מרחבי,15,6,22006,2,1,normal,,error,,,,,,,,,LineSelectionError,No line_ref candidates matched the requested date/operator/route identity
2026-09-06,שרון חולון מרחבי,15,600,10600,1,#,normal,,ok,696,data/output/reliability/line_reliability_2026-09-06_op_15_line_696.csv,data/output/reliability/line_reliability_2026-09-06_op_15_line_696.html,35.0,34.0,31.0,1.0,0.08571428571428572,,
