service_date,cluster,operator_ref,route_short_name,route_mkt,route_direction,route_alternative,exclusion_treatment,exclusion_name,status,selected_line_ref,csv_path,html_path,planned_rides,actual_rides,matched_rides,missing_actual_start,null_gtfs_ride_id_rate,error_type,error_message
2026-07-01,הנגב,15,60,23060,2,#,segment,חופש גדול,ok,11751,data/output/reliability/line_reliability_2026-07-01_op_15_line_11751.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_11751.html,7.0,7.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,60,23060,2,1,segment,חופש גדול,ok,16750,data/output/reliability/line_reliability_2026-07-01_op_15_line_16750.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_16750.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,62,20062,1,#,segment,חופש גדול,ok,8230,data/output/reliability/line_reliability_2026-07-01_op_15_line_8230.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8230.html,30.0,30.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,62,20062,2,#,segment,חופש גדול,ok,8232,data/output/reliability/line_reliability_2026-07-01_op_15_line_8232.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_8232.html,35.0,35.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,64,22064,1,#,segment,חופש גדול,ok,11057,data/output/reliability/line_reliability_2026-07-01_op_15_line_11057.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_11057.html,13.0,13.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,64,22064,1,4,segment,חופש גדול,ok,40868,data/output/reliability/line_reliability_2026-07-01_op_15_line_40868.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_40868.html,3.0,3.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,64,22064,2,#,segment,חופש גדול,ok,11058,data/output/reliability/line_reliability_2026-07-01_op_15_line_11058.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_11058.html,12.0,12.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,64,22064,2,3,segment,חופש גדול,ok,28602,data/output/reliability/line_reliability_2026-07-01_op_15_line_28602.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_28602.html,1.0,1.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,64,22064,2,4,segment,חופש גדול,ok,40869,data/output/reliability/line_reliability_2026-07-01_op_15_line_40869.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_40869.html,3.0,3.0,0.0,0.0,1.0,,
2026-07-01,הנגב,15,65,18065,1,#,segment,חופש גדול,ok,10870,data/output/reliability/line_reliability_2026-07-01_op_15_line_10870.csv,data/output/reliability/line_reliability_2026-07-01_op_15_line_10870.html,11.0,11.0,0.0,0.0,1.0,,
